Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,23.0,µg/m3,2017-01-30 00:00:00 +01:00,2017-01-31 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,20.0,µg/m3,2017-01-31 00:00:00 +01:00,2017-02-01 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,28.0,µg/m3,2017-02-01 00:00:00 +01:00,2017-02-02 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,11.0,µg/m3,2017-02-02 00:00:00 +01:00,2017-02-03 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,13.0,µg/m3,2017-02-06 00:00:00 +01:00,2017-02-07 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,13.0,µg/m3,2017-02-08 00:00:00 +01:00,2017-02-09 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,18.0,µg/m3,2017-02-09 00:00:00 +01:00,2017-02-10 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,12.0,µg/m3,2017-02-14 00:00:00 +01:00,2017-02-15 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,16.0,µg/m3,2017-02-15 00:00:00 +01:00,2017-02-16 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,18.0,µg/m3,2017-02-19 00:00:00 +01:00,2017-02-20 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,29.0,µg/m3,2017-02-20 00:00:00 +01:00,2017-02-21 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,31.0,µg/m3,2017-02-21 00:00:00 +01:00,2017-02-22 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,30.0,µg/m3,2017-02-22 00:00:00 +01:00,2017-02-23 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,27.0,µg/m3,2017-02-23 00:00:00 +01:00,2017-02-24 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,14.0,µg/m3,2017-02-27 00:00:00 +01:00,2017-02-28 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,15.0,µg/m3,2017-03-01 00:00:00 +01:00,2017-03-02 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,25.0,µg/m3,2017-03-02 00:00:00 +01:00,2017-03-03 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,6.0,µg/m3,2017-03-06 00:00:00 +01:00,2017-03-07 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,12.0,µg/m3,2017-03-07 00:00:00 +01:00,2017-03-08 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,18.0,µg/m3,2017-03-08 00:00:00 +01:00,2017-03-09 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,23.0,µg/m3,2017-03-09 00:00:00 +01:00,2017-03-10 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,15.0,µg/m3,2017-03-13 00:00:00 +01:00,2017-03-14 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,24.0,µg/m3,2017-03-14 00:00:00 +01:00,2017-03-15 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,21.0,µg/m3,2017-03-16 00:00:00 +01:00,2017-03-17 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,19.0,µg/m3,2017-03-20 00:00:00 +01:00,2017-03-21 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,14.0,µg/m3,2017-03-21 00:00:00 +01:00,2017-03-22 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,19.0,µg/m3,2017-03-22 00:00:00 +01:00,2017-03-23 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,16.0,µg/m3,2017-03-28 00:00:00 +01:00,2017-03-29 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,14.0,µg/m3,2017-03-29 00:00:00 +01:00,2017-03-30 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,13.0,µg/m3,2017-03-30 00:00:00 +01:00,2017-03-31 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,9.0,µg/m3,2017-04-03 00:00:00 +01:00,2017-04-04 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,18.0,µg/m3,2017-04-04 00:00:00 +01:00,2017-04-05 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,18.0,µg/m3,2017-04-06 00:00:00 +01:00,2017-04-07 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,13.0,µg/m3,2017-04-10 00:00:00 +01:00,2017-04-11 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,14.0,µg/m3,2017-04-11 00:00:00 +01:00,2017-04-12 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,15.0,µg/m3,2017-04-12 00:00:00 +01:00,2017-04-13 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,17.0,µg/m3,2017-04-13 00:00:00 +01:00,2017-04-14 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,9.0,µg/m3,2017-04-18 00:00:00 +01:00,2017-04-19 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,8.0,µg/m3,2017-04-19 00:00:00 +01:00,2017-04-20 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,10.0,µg/m3,2017-04-20 00:00:00 +01:00,2017-04-21 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,13.0,µg/m3,2017-04-25 00:00:00 +01:00,2017-04-26 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,7.0,µg/m3,2017-04-26 00:00:00 +01:00,2017-04-27 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,11.0,µg/m3,2017-04-27 00:00:00 +01:00,2017-04-28 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,8.0,µg/m3,2017-05-02 00:00:00 +01:00,2017-05-03 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,10.0,µg/m3,2017-05-04 00:00:00 +01:00,2017-05-05 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,14.0,µg/m3,2017-05-08 00:00:00 +01:00,2017-05-09 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,14.0,µg/m3,2017-05-09 00:00:00 +01:00,2017-05-10 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,8.0,µg/m3,2017-05-10 00:00:00 +01:00,2017-05-11 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,12.0,µg/m3,2017-05-15 00:00:00 +01:00,2017-05-16 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,5.0,µg/m3,2017-05-16 00:00:00 +01:00,2017-05-17 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,5.0,µg/m3,2017-05-18 00:00:00 +01:00,2017-05-19 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,11.0,µg/m3,2017-05-22 00:00:00 +01:00,2017-05-23 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,14.0,µg/m3,2017-05-23 00:00:00 +01:00,2017-05-24 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,11.0,µg/m3,2017-05-24 00:00:00 +01:00,2017-05-25 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,12.0,µg/m3,2017-05-27 00:00:00 +01:00,2017-05-28 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,11.0,µg/m3,2017-05-29 00:00:00 +01:00,2017-05-30 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,12.0,µg/m3,2017-05-30 00:00:00 +01:00,2017-05-31 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,16.0,µg/m3,2017-05-31 00:00:00 +01:00,2017-06-01 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,7.0,µg/m3,2017-06-05 00:00:00 +01:00,2017-06-06 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,7.0,µg/m3,2017-06-06 00:00:00 +01:00,2017-06-07 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,14.0,µg/m3,2017-06-07 00:00:00 +01:00,2017-06-08 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,11.0,µg/m3,2017-06-11 00:00:00 +01:00,2017-06-12 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,17.0,µg/m3,2017-06-12 00:00:00 +01:00,2017-06-13 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,14.0,µg/m3,2017-06-13 00:00:00 +01:00,2017-06-14 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,19.0,µg/m3,2017-06-14 00:00:00 +01:00,2017-06-15 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,20.0,µg/m3,2017-06-16 00:00:00 +01:00,2017-06-17 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,14.0,µg/m3,2017-06-19 00:00:00 +01:00,2017-06-20 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,12.0,µg/m3,2017-06-20 00:00:00 +01:00,2017-06-21 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,9.0,µg/m3,2017-06-25 00:00:00 +01:00,2017-06-26 00:00:00 +01:00,1,1
