Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,23.0,µg/m3,2018-01-31 00:00:00 +01:00,2018-02-01 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,9.0,µg/m3,2018-02-03 00:00:00 +01:00,2018-02-04 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,10.0,µg/m3,2018-02-06 00:00:00 +01:00,2018-02-07 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,20.0,µg/m3,2018-02-07 00:00:00 +01:00,2018-02-08 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,17.0,µg/m3,2018-02-13 00:00:00 +01:00,2018-02-14 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,30.0,µg/m3,2018-02-14 00:00:00 +01:00,2018-02-15 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,26.0,µg/m3,2018-02-19 00:00:00 +01:00,2018-02-20 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,22.0,µg/m3,2018-02-20 00:00:00 +01:00,2018-02-21 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,20.0,µg/m3,2018-02-21 00:00:00 +01:00,2018-02-22 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,32.0,µg/m3,2018-02-24 00:00:00 +01:00,2018-02-25 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,12.0,µg/m3,2018-02-26 00:00:00 +01:00,2018-02-27 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,22.0,µg/m3,2018-02-27 00:00:00 +01:00,2018-02-28 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,16.0,µg/m3,2018-03-04 00:00:00 +01:00,2018-03-05 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,7.0,µg/m3,2018-03-05 00:00:00 +01:00,2018-03-06 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,8.0,µg/m3,2018-03-06 00:00:00 +01:00,2018-03-07 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,20.0,µg/m3,2018-03-07 00:00:00 +01:00,2018-03-08 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,19.0,µg/m3,2018-03-13 00:00:00 +01:00,2018-03-14 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,6.0,µg/m3,2018-03-17 00:00:00 +01:00,2018-03-18 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,6.0,µg/m3,2018-03-19 00:00:00 +01:00,2018-03-20 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,14.0,µg/m3,2018-03-20 00:00:00 +01:00,2018-03-21 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,14.0,µg/m3,2018-03-21 00:00:00 +01:00,2018-03-22 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,9.0,µg/m3,2018-03-25 00:00:00 +01:00,2018-03-26 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,21.0,µg/m3,2018-04-03 00:00:00 +01:00,2018-04-04 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,15.0,µg/m3,2018-04-04 00:00:00 +01:00,2018-04-05 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,10.0,µg/m3,2018-04-07 00:00:00 +01:00,2018-04-08 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,7.0,µg/m3,2018-04-09 00:00:00 +01:00,2018-04-10 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,17.0,µg/m3,2018-04-14 00:00:00 +01:00,2018-04-15 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,17.0,µg/m3,2018-04-22 00:00:00 +01:00,2018-04-23 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,29.0,µg/m3,2018-04-24 00:00:00 +01:00,2018-04-25 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,16.0,µg/m3,2018-04-28 00:00:00 +01:00,2018-04-29 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,13.0,µg/m3,2018-05-02 00:00:00 +01:00,2018-05-03 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,14.0,µg/m3,2018-05-06 00:00:00 +01:00,2018-05-07 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,5.0,µg/m3,2018-05-07 00:00:00 +01:00,2018-05-08 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,22.0,µg/m3,2018-05-08 00:00:00 +01:00,2018-05-09 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,30.0,µg/m3,2018-05-09 00:00:00 +01:00,2018-05-10 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,16.0,µg/m3,2018-05-11 00:00:00 +01:00,2018-05-12 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,16.0,µg/m3,2018-05-15 00:00:00 +01:00,2018-05-16 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,20.0,µg/m3,2018-05-16 00:00:00 +01:00,2018-05-17 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,12.0,µg/m3,2018-05-20 00:00:00 +01:00,2018-05-21 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,17.0,µg/m3,2018-05-21 00:00:00 +01:00,2018-05-22 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,15.0,µg/m3,2018-05-22 00:00:00 +01:00,2018-05-23 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,19.0,µg/m3,2018-05-23 00:00:00 +01:00,2018-05-24 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,10.0,µg/m3,2018-05-26 00:00:00 +01:00,2018-05-27 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,13.0,µg/m3,2018-05-28 00:00:00 +01:00,2018-05-29 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,13.0,µg/m3,2018-05-29 00:00:00 +01:00,2018-05-30 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,13.0,µg/m3,2018-05-30 00:00:00 +01:00,2018-05-31 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,10.0,µg/m3,2018-06-03 00:00:00 +01:00,2018-06-04 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,15.0,µg/m3,2018-06-04 00:00:00 +01:00,2018-06-05 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,10.0,µg/m3,2018-06-05 00:00:00 +01:00,2018-06-06 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,10.0,µg/m3,2018-06-09 00:00:00 +01:00,2018-06-10 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,11.0,µg/m3,2018-06-12 00:00:00 +01:00,2018-06-13 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,14.0,µg/m3,2018-06-13 00:00:00 +01:00,2018-06-14 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,10.0,µg/m3,2018-06-17 00:00:00 +01:00,2018-06-18 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,15.0,µg/m3,2018-06-19 00:00:00 +01:00,2018-06-20 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,19.0,µg/m3,2018-06-20 00:00:00 +01:00,2018-06-21 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,31.0,µg/m3,2018-06-23 00:00:00 +01:00,2018-06-24 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,17.0,µg/m3,2018-06-25 00:00:00 +01:00,2018-06-26 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,17.0,µg/m3,2018-06-27 00:00:00 +01:00,2018-06-28 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,15.0,µg/m3,2018-07-02 00:00:00 +01:00,2018-07-03 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,12.0,µg/m3,2018-07-05 00:00:00 +01:00,2018-07-06 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,18.0,µg/m3,2018-07-09 00:00:00 +01:00,2018-07-10 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,14.0,µg/m3,2018-07-12 00:00:00 +01:00,2018-07-13 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,15.0,µg/m3,2018-07-16 00:00:00 +01:00,2018-07-17 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,14.0,µg/m3,2018-07-19 00:00:00 +01:00,2018-07-20 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,10.0,µg/m3,2018-07-23 00:00:00 +01:00,2018-07-24 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,18.0,µg/m3,2018-07-30 00:00:00 +01:00,2018-07-31 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,19.0,µg/m3,2018-08-02 00:00:00 +01:00,2018-08-03 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,13.0,µg/m3,2018-08-27 00:00:00 +01:00,2018-08-28 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,12.0,µg/m3,2018-08-30 00:00:00 +01:00,2018-08-31 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,12.0,µg/m3,2018-09-03 00:00:00 +01:00,2018-09-04 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,10.0,µg/m3,2018-09-05 00:00:00 +01:00,2018-09-06 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,11.0,µg/m3,2018-09-06 00:00:00 +01:00,2018-09-07 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0700A,ES0700A,SP_08252002_9_M,SPP_08252002_9_M.1,SAM_08252002_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,18.0,µg/m3,2018-09-12 00:00:00 +01:00,2018-09-13 00:00:00 +01:00,1,1
