Datetime,Concentration,Country_code,Country,City,Pollutant,Year,Month,Day
2015-03-03 00:00:00+01:00,9.38,IS,Island,Reykjavík,PM10,2015,3,3
2015-03-04 00:00:00+01:00,21.54,IS,Island,Reykjavík,PM10,2015,3,4
2015-03-05 00:00:00+01:00,5.88,IS,Island,Reykjavík,PM10,2015,3,5
2015-03-06 00:00:00+01:00,41.87,IS,Island,Reykjavík,PM10,2015,3,6
2015-03-07 00:00:00+01:00,4.73,IS,Island,Reykjavík,PM10,2015,3,7
2015-03-08 00:00:00+01:00,10.2,IS,Island,Reykjavík,PM10,2015,3,8
2015-03-09 00:00:00+01:00,23.81,IS,Island,Reykjavík,PM10,2015,3,9
2015-03-10 00:00:00+01:00,4.46,IS,Island,Reykjavík,PM10,2015,3,10
2015-03-10 02:00:00+01:00,21.55,IS,Island,Reykjavík,PM10,2015,3,10
2015-03-10 03:00:00+01:00,17.58,IS,Island,Reykjavík,PM10,2015,3,10
2015-03-10 04:00:00+01:00,22.7,IS,Island,Reykjavík,PM10,2015,3,10
2015-03-10 05:00:00+01:00,24.38,IS,Island,Reykjavík,PM10,2015,3,10
2015-03-10 06:00:00+01:00,5.98,IS,Island,Reykjavík,PM10,2015,3,10
2015-03-10 07:00:00+01:00,4.68,IS,Island,Reykjavík,PM10,2015,3,10
2015-03-10 08:00:00+01:00,1.65,IS,Island,Reykjavík,PM10,2015,3,10
2015-03-10 09:00:00+01:00,1.18,IS,Island,Reykjavík,PM10,2015,3,10
2015-03-10 10:00:00+01:00,58.65,IS,Island,Reykjavík,PM10,2015,3,10
2015-03-10 11:00:00+01:00,71.55,IS,Island,Reykjavík,PM10,2015,3,10
2015-03-10 12:00:00+01:00,63.25,IS,Island,Reykjavík,PM10,2015,3,10
2015-03-10 13:00:00+01:00,46.2,IS,Island,Reykjavík,PM10,2015,3,10
2015-03-10 14:00:00+01:00,51.75,IS,Island,Reykjavík,PM10,2015,3,10
2015-03-10 15:00:00+01:00,64.95,IS,Island,Reykjavík,PM10,2015,3,10
2015-03-10 16:00:00+01:00,24.42,IS,Island,Reykjavík,PM10,2015,3,10
2015-03-10 17:00:00+01:00,1.2,IS,Island,Reykjavík,PM10,2015,3,10
2015-03-10 18:00:00+01:00,0.55,IS,Island,Reykjavík,PM10,2015,3,10
2015-03-10 20:00:00+01:00,14.0,IS,Island,Reykjavík,PM10,2015,3,10
2015-03-10 21:00:00+01:00,35.5,IS,Island,Reykjavík,PM10,2015,3,10
2015-03-10 22:00:00+01:00,35.25,IS,Island,Reykjavík,PM10,2015,3,10
2015-03-10 23:00:00+01:00,29.75,IS,Island,Reykjavík,PM10,2015,3,10
2015-03-11 00:00:00+01:00,12.2,IS,Island,Reykjavík,PM10,2015,3,11
2015-03-11 01:00:00+01:00,23.25,IS,Island,Reykjavík,PM10,2015,3,11
2015-03-12 00:00:00+01:00,4.64,IS,Island,Reykjavík,PM10,2015,3,12
2015-03-13 00:00:00+01:00,9.99,IS,Island,Reykjavík,PM10,2015,3,13
2015-03-14 00:00:00+01:00,8.14,IS,Island,Reykjavík,PM10,2015,3,14
2015-03-15 00:00:00+01:00,14.2,IS,Island,Reykjavík,PM10,2015,3,15
2015-03-16 00:00:00+01:00,2.15,IS,Island,Reykjavík,PM10,2015,3,16
2015-03-17 00:00:00+01:00,9.93,IS,Island,Reykjavík,PM10,2015,3,17
2015-03-18 00:00:00+01:00,13.6,IS,Island,Reykjavík,PM10,2015,3,18
2015-03-19 00:00:00+01:00,4.25,IS,Island,Reykjavík,PM10,2015,3,19
2015-03-20 00:00:00+01:00,10.71,IS,Island,Reykjavík,PM10,2015,3,20
2015-03-21 00:00:00+01:00,11.68,IS,Island,Reykjavík,PM10,2015,3,21
2015-03-22 00:00:00+01:00,15.1,IS,Island,Reykjavík,PM10,2015,3,22
2015-03-23 00:00:00+01:00,13.33,IS,Island,Reykjavík,PM10,2015,3,23
2015-03-24 00:00:00+01:00,7.6,IS,Island,Reykjavík,PM10,2015,3,24
2015-03-25 00:00:00+01:00,17.56,IS,Island,Reykjavík,PM10,2015,3,25
2015-03-26 00:00:00+01:00,15.12,IS,Island,Reykjavík,PM10,2015,3,26
2015-03-27 00:00:00+01:00,7.52,IS,Island,Reykjavík,PM10,2015,3,27
2015-03-28 00:00:00+01:00,14.51,IS,Island,Reykjavík,PM10,2015,3,28
2015-03-29 00:00:00+01:00,9.74,IS,Island,Reykjavík,PM10,2015,3,29
2015-03-30 00:00:00+01:00,2.58,IS,Island,Reykjavík,PM10,2015,3,30
2015-03-31 00:00:00+01:00,25.69,IS,Island,Reykjavík,PM10,2015,3,31
2015-04-01 00:00:00+01:00,37.61,IS,Island,Reykjavík,PM10,2015,4,1
2015-04-02 00:00:00+01:00,32.68,IS,Island,Reykjavík,PM10,2015,4,2
2015-04-03 00:00:00+01:00,7.23,IS,Island,Reykjavík,PM10,2015,4,3
2015-04-04 00:00:00+01:00,15.68,IS,Island,Reykjavík,PM10,2015,4,4
2015-04-05 00:00:00+01:00,4.82,IS,Island,Reykjavík,PM10,2015,4,5
2015-04-06 00:00:00+01:00,26.36,IS,Island,Reykjavík,PM10,2015,4,6
2015-04-07 00:00:00+01:00,24.83,IS,Island,Reykjavík,PM10,2015,4,7
2015-04-08 00:00:00+01:00,20.97,IS,Island,Reykjavík,PM10,2015,4,8
2015-04-09 00:00:00+01:00,31.84,IS,Island,Reykjavík,PM10,2015,4,9
2015-04-10 00:00:00+01:00,29.8,IS,Island,Reykjavík,PM10,2015,4,10
2015-04-11 00:00:00+01:00,37.72,IS,Island,Reykjavík,PM10,2015,4,11
2015-04-12 00:00:00+01:00,19.73,IS,Island,Reykjavík,PM10,2015,4,12
2015-04-13 00:00:00+01:00,3.46,IS,Island,Reykjavík,PM10,2015,4,13
2015-04-14 00:00:00+01:00,9.0,IS,Island,Reykjavík,PM10,2015,4,14
2015-04-15 00:00:00+01:00,8.93,IS,Island,Reykjavík,PM10,2015,4,15
2015-04-16 00:00:00+01:00,18.47,IS,Island,Reykjavík,PM10,2015,4,16
2015-04-17 00:00:00+01:00,13.67,IS,Island,Reykjavík,PM10,2015,4,17
2015-04-18 00:00:00+01:00,25.91,IS,Island,Reykjavík,PM10,2015,4,18
2015-04-19 00:00:00+01:00,9.31,IS,Island,Reykjavík,PM10,2015,4,19
2015-04-20 00:00:00+01:00,23.0,IS,Island,Reykjavík,PM10,2015,4,20
2015-04-21 00:00:00+01:00,21.86,IS,Island,Reykjavík,PM10,2015,4,21
2015-04-22 00:00:00+01:00,36.46,IS,Island,Reykjavík,PM10,2015,4,22
2015-04-23 00:00:00+01:00,53.52,IS,Island,Reykjavík,PM10,2015,4,23
2015-04-24 00:00:00+01:00,5.1,IS,Island,Reykjavík,PM10,2015,4,24
2015-04-25 00:00:00+01:00,21.95,IS,Island,Reykjavík,PM10,2015,4,25
2015-04-26 00:00:00+01:00,8.23,IS,Island,Reykjavík,PM10,2015,4,26
2015-04-27 00:00:00+01:00,76.77,IS,Island,Reykjavík,PM10,2015,4,27
2015-04-28 00:00:00+01:00,84.63,IS,Island,Reykjavík,PM10,2015,4,28
2015-04-29 00:00:00+01:00,15.36,IS,Island,Reykjavík,PM10,2015,4,29
2015-04-30 00:00:00+01:00,15.64,IS,Island,Reykjavík,PM10,2015,4,30
