Location,Year,Percent deaths,upper,lower
Croatia,1994,0.0202166754398073,0.0218963113156361,0.0187221611137675
Croatia,1995,0.0203597307934059,0.0220516870237861,0.0187818321935398
Croatia,1996,0.020984441574646,0.0227118536452118,0.0195118643334582
Croatia,1997,0.0215196440355748,0.0233082492463268,0.0199783609252329
Croatia,1998,0.0221295587217046,0.0239141368349608,0.0206145440793083
Croatia,1999,0.0232948977072098,0.0250046366252165,0.0215769663801106
Croatia,2000,0.0241173170588823,0.0259426616168637,0.0223475783080868
Croatia,2001,0.0246907817314757,0.0265162883916835,0.022884940717819
Croatia,2002,0.0254021506609123,0.0272240879327108,0.0235612477268973
Croatia,2003,0.0265082603348265,0.0282554132582416,0.0245109275143284
Croatia,2004,0.0273907596561798,0.0290617116875871,0.0252464800650747
Croatia,2005,0.0281946663675692,0.0299179742725665,0.0260084394410814
Croatia,2006,0.0286447803344534,0.0303567564376985,0.0263072470102731
Croatia,2007,0.0296210869281708,0.0314344096316239,0.0270794109227382
Croatia,2008,0.0299494061764794,0.0318672109009437,0.0273468773132413
Croatia,2009,0.0309079660151205,0.0329448882328349,0.0280417724058911
Croatia,2010,0.0313325695424398,0.033459709593336,0.0282315302011123
Croatia,2011,0.032149289946747,0.0343217697821873,0.0288381748880517
Croatia,2012,0.0329297421365115,0.0351747015565314,0.0292334878652332
Croatia,2013,0.0334532865674924,0.0359106762514267,0.0294316084978277
Croatia,2014,0.0339274201231078,0.0365207169181228,0.0296528151716505
Croatia,2015,0.0342564256967238,0.0371386905974402,0.029630272878096
Croatia,2016,0.0343669145480668,0.0376302270699841,0.0296766381249339
Croatia,2017,0.0342918844540407,0.0378953748551128,0.0293897416807159
Croatia,2018,0.0341904512378478,0.0382148598775413,0.0293241906165182
Croatia,2019,0.0340470161266401,0.0383671948396028,0.0291053856274807
Cyprus,1990,0.0434441382740653,0.0509607102538598,0.0353272981361255
Cyprus,1991,0.0449145413528093,0.0525905444006714,0.0367100452400875
Cyprus,1992,0.0456384765915521,0.0531661110363272,0.0374036150952273
Cyprus,1993,0.0452207389299231,0.0528770083991003,0.0374665316119918
Cyprus,1994,0.0444385142556517,0.0517399542121604,0.0368770195004475
Cyprus,1995,0.0440896378487239,0.0512952119886035,0.0367875173761055
Cyprus,1996,0.0439276607368193,0.0507659578630394,0.0372082393262367
Cyprus,1997,0.0437463372856381,0.0505171868139649,0.0372247944902266
Cyprus,1998,0.0431406635040204,0.0496519101187192,0.0364733703982098
Cyprus,1999,0.0429833251703241,0.0492574040034869,0.0362705551027249
Cyprus,2000,0.0426886948317723,0.0487446098829266,0.0363459059461207
Cyprus,2001,0.0425447259569002,0.0484605359064792,0.0365132535211367
Cyprus,2002,0.0423540247094819,0.0482785685698241,0.0367432049551127
Cyprus,2003,0.0416663332660272,0.0473066042261558,0.0360347082806704
Cyprus,2004,0.0413696212293844,0.046876678334284,0.0357605618823501
Cyprus,2005,0.041362881284549,0.0467244650101368,0.0356952321014844
Cyprus,2006,0.0421008997167785,0.0473807535414384,0.0360560655447034
Cyprus,2007,0.04271598626972,0.0481228374854896,0.0364873526594047
Cyprus,2008,0.0432801239729311,0.0487438315978607,0.036757930855434
Cyprus,2009,0.0442503426743678,0.0499942668910212,0.0375697259811298
Cyprus,2010,0.0452802535552108,0.0513821933564394,0.0382710128416421
Cyprus,2011,0.0456035448781313,0.0519462720898777,0.0380026340812744
Cyprus,2012,0.0467385332015641,0.0535915296245936,0.0382063359668764
Cyprus,2013,0.047814043802919,0.0549728229962514,0.038542863022741
Cyprus,2014,0.0490940470563381,0.056844517961752,0.0386726164549881
Cyprus,2015,0.0504859426278927,0.0589047812928707,0.0392932566788502
Cyprus,2016,0.0506708573448884,0.059359846644776,0.0391548894922144
Cyprus,2017,0.0497844976919637,0.0586179566853742,0.0387188453168898
Cyprus,2018,0.0496815566227271,0.0587507611650366,0.0385940441602241
Cyprus,2019,0.0499012228678834,0.0592225823922273,0.0390762442687176
Czechia,1990,0.0205921902582125,0.0243261133190347,0.0191002619635989
Czechia,1991,0.0192705715933089,0.0232815788288331,0.0178594039335045
Czechia,1992,0.0184409077881509,0.0227045505241182,0.0170000792626697
Czechia,1993,0.0176233525115951,0.0222578689113532,0.0161710461158378
Czechia,1994,0.0167010029909786,0.0217311287788333,0.0151928623273213
Czechia,1995,0.015823226112486,0.0213168724703682,0.0142709342044342
Czechia,1996,0.0155023516512302,0.0210230433985091,0.0139969099367991
Czechia,1997,0.0155445809582829,0.0211693053308536,0.0140061222328408
Czechia,1998,0.0160987660525007,0.0215601867882806,0.0145250432600667
Czechia,1999,0.0166962736031909,0.0221090097745123,0.0151462542052079
Czechia,2000,0.0175549578648467,0.0228629068280744,0.0159094588201099
Czechia,2001,0.0184373301573755,0.0236460686250578,0.0167512287296056
Czechia,2002,0.0186964729316448,0.023744736580107,0.0170684346042644
Czechia,2003,0.019311193952944,0.0242918034125516,0.0176664904229138
Czechia,2004,0.0199651649510491,0.0247735992829843,0.0183324079562382
Czechia,2005,0.0209729429599127,0.0254808806967784,0.0192267287142897
Czechia,2006,0.0215243007854907,0.025832178590586,0.0197389645987122
Czechia,2007,0.0225151478734319,0.0267023214357384,0.020674759354092
Czechia,2008,0.0234786575040752,0.0275353709005232,0.021520746045273
Czechia,2009,0.0245881616159344,0.0283130750780486,0.0224421607840045
Czechia,2010,0.0255139026660565,0.0291593164577897,0.0232238186353563
Czechia,2011,0.0272311404293374,0.030452962552804,0.0247927130758482
Czechia,2012,0.0287449003162351,0.0316331160583144,0.0258954484313396
Czechia,2013,0.0306993586791711,0.0333664031066836,0.0276695093153283
Czechia,2014,0.0317682578108518,0.0344403084181117,0.0284292398839539
Czechia,2015,0.0329282908271029,0.0358469317690514,0.0293592366562816
Czechia,2016,0.0332060965047242,0.0363591675342911,0.029340292548334
Czechia,2017,0.0334374077687852,0.0367291806677646,0.029458211709124
Czechia,2018,0.0326122451888739,0.0361015868715307,0.0287117208434943
Czechia,2019,0.0320776702427397,0.0356970518754488,0.0280940687466986
Denmark,1990,0.0487138754891545,0.0518718138938213,0.044762658334879
Denmark,1991,0.0498798907568555,0.0531892720059334,0.0452859851129931
Denmark,1992,0.0511832185240571,0.0544811180762757,0.0460555738582726
Denmark,1993,0.0526914988630043,0.0560420516659099,0.046689109414691
Denmark,1994,0.0539924552724848,0.0572207718204529,0.0474993328632998
Denmark,1995,0.0561926593667196,0.0594868499301503,0.0487802296713323
Denmark,1996,0.0585969055739695,0.0620463343483826,0.0498830208716689
Denmark,1997,0.0615885215788219,0.0654192605104934,0.0515161199148422
Denmark,1998,0.0642405526879012,0.0686018865558378,0.0528323827012373
Denmark,1999,0.0660022049803197,0.0705794143116253,0.0534828095375642
Denmark,2000,0.0671791017550569,0.0719687654812363,0.0540930902585256
Denmark,2001,0.0673959417287851,0.0722192108218179,0.0543779967264159
Denmark,2002,0.0672134385900869,0.0720632784927262,0.0542773191175009
Denmark,2003,0.066936695586914,0.0718001625982868,0.0543483413484013
Denmark,2004,0.0663051285416634,0.0711702972118196,0.0540066421370326
Denmark,2005,0.0665044448332323,0.0713948111608959,0.0539727720387114
Denmark,2006,0.0671082425511798,0.072303486717863,0.0544758384077972
Denmark,2007,0.0683354761828075,0.0737873791442485,0.0549003804468805
Denmark,2008,0.0696626765535917,0.0753827660674926,0.0555887417721072
Denmark,2009,0.0713846430220709,0.0773492715635993,0.0564588245701464
Denmark,2010,0.0725931517024914,0.0787627846673723,0.0567768732105297
Denmark,2011,0.0741657491004695,0.0806968538817331,0.0577326578733891
Denmark,2012,0.0754106773336099,0.0823766034346408,0.0587598744227359
Denmark,2013,0.0766783402201621,0.0841596153122718,0.059725814660253
Denmark,2014,0.0771033469603259,0.0848609116274666,0.0602906267836442
Denmark,2015,0.0776453670544955,0.0858975065944231,0.0611402386418394
