Location,Year,Percent deaths,upper,lower
Bosnia and Herz.,1994,0.0105022887749275,0.0118279876904304,0.0092622937438561
Bosnia and Herz.,1995,0.0088380725910479,0.0099659451483092,0.0078038081754375
Bosnia and Herz.,1996,0.0117692574328362,0.0130559929747923,0.0105336684017176
Bosnia and Herz.,1997,0.012197784773309,0.0135554293539982,0.0109650493891965
Bosnia and Herz.,1998,0.0126264706544358,0.013998099790317,0.0113410495971803
Bosnia and Herz.,1999,0.0133425088688393,0.0147911476318757,0.0119364545522521
Bosnia and Herz.,2000,0.0136541278310565,0.0155094127833691,0.0118387493858039
Bosnia and Herz.,2001,0.0141663693147868,0.0163736389837307,0.0121007050438484
Bosnia and Herz.,2002,0.0148102114954178,0.0167825395431969,0.0128982248447929
Bosnia and Herz.,2003,0.0154784554052013,0.0175009452314774,0.0136743588869061
Bosnia and Herz.,2004,0.0164289942737539,0.0187703745711078,0.0144204011158074
Bosnia and Herz.,2005,0.0163376589893131,0.018569948399989,0.0144802713322293
Bosnia and Herz.,2006,0.0171123603854725,0.0195126904053589,0.0151628888368998
Bosnia and Herz.,2007,0.0173748343571331,0.0200417848185329,0.0151101146195657
Bosnia and Herz.,2008,0.0175725365190636,0.0198113254792156,0.0155360189732969
Bosnia and Herz.,2009,0.0177514070904232,0.0197403363743772,0.015793803961719
Bosnia and Herz.,2010,0.0179753989696892,0.0196922168445489,0.0161793488223781
Bosnia and Herz.,2011,0.0176232113272989,0.0190330645693917,0.0161128864861545
Bosnia and Herz.,2012,0.0178673231885108,0.0193251101350107,0.0162978375391191
Bosnia and Herz.,2013,0.0180385290255127,0.0194532971488438,0.0164591105037254
Bosnia and Herz.,2014,0.0182106066952093,0.0196096969560311,0.016697412730646
Bosnia and Herz.,2015,0.0180839791872539,0.0195281812792934,0.0165760906015734
Bosnia and Herz.,2016,0.0179710021324921,0.0194124490904773,0.016493239567879
Bosnia and Herz.,2017,0.0179393972361521,0.0195400075950379,0.0164107435596061
Bosnia and Herz.,2018,0.0178999139777328,0.0196677067481832,0.0160760674174174
Bosnia and Herz.,2019,0.0178249513348813,0.0196827802903522,0.0160794244309559
Bulgaria,1990,0.011179586763829,0.0118435276719613,0.0105561113359196
Bulgaria,1991,0.0108449128241693,0.0113391283061227,0.0103845691877643
Bulgaria,1992,0.0101333670072739,0.0107403396708437,0.0095984551898211
Bulgaria,1993,0.0088747237051429,0.0093792528765304,0.0083342530393245
Bulgaria,1994,0.0084368699143791,0.0089023613236081,0.0079733104775549
Bulgaria,1995,0.0081914705746696,0.0086621389796242,0.0077090489479753
Bulgaria,1996,0.0080288363570024,0.00845630802654,0.0075767212279704
Bulgaria,1997,0.00800620595355,0.0084218723451134,0.0075483745798904
Bulgaria,1998,0.0078917073660858,0.0083412151633783,0.0074484077032473
Bulgaria,1999,0.0082290934611987,0.0086670678937562,0.00781696334321
Bulgaria,2000,0.008440055828031,0.0088756310578485,0.0079837278678717
Bulgaria,2001,0.0087403974361263,0.0092300042158094,0.0082762771417393
Bulgaria,2002,0.0092403068851621,0.0097256998711552,0.0087509140805064
Bulgaria,2003,0.0098538308201045,0.0103675836048887,0.0093354170103235
Bulgaria,2004,0.0109164019524829,0.0114649142040122,0.0103496575855943
Bulgaria,2005,0.0116750251483632,0.0122869625582923,0.0110489997309993
Bulgaria,2006,0.0123437603845429,0.0128784869287837,0.0117871411306144
Bulgaria,2007,0.0129509191064851,0.0137235333361338,0.0122357779893887
Bulgaria,2008,0.0134576139127803,0.0142460456089017,0.0126592259596552
Bulgaria,2009,0.0138155136450853,0.0147062934659328,0.0129653504283901
Bulgaria,2010,0.0141702911680761,0.0149853970399934,0.0132827347204623
Bulgaria,2011,0.0145608244700846,0.0154295896742767,0.0137075573066214
Bulgaria,2012,0.0147291052212835,0.0156218946681078,0.0137851249617624
Bulgaria,2013,0.0147955440024689,0.0157787389230411,0.0139019380618203
Bulgaria,2014,0.0150110360392793,0.0159907020916335,0.0140097975868034
Bulgaria,2015,0.0149062259812429,0.015904944912305,0.0139328641730356
Bulgaria,2016,0.0144867371772046,0.0154926657791526,0.0134554510500993
Bulgaria,2017,0.0142269326778847,0.0152348193292668,0.013254332836054
Bulgaria,2018,0.0139682328901145,0.0150914084025653,0.012913858967816
Bulgaria,2019,0.0137462951199162,0.0149375788159782,0.0125731909023826
Central Europe,1990,0.0134645417553163,0.0137822153776504,0.0130885666872116
Central Europe,1991,0.0135913050008562,0.0138863976006166,0.0131850246518275
Central Europe,1992,0.0136516815247916,0.0139604904211799,0.0132339010917763
Central Europe,1993,0.0138222509062761,0.0141331739808394,0.0133916405764081
Central Europe,1994,0.0139865409055367,0.014281544594741,0.0135495744132147
Central Europe,1995,0.0140787257928176,0.0143763330050707,0.013635088967009
Central Europe,1996,0.0143258374930132,0.0146119599064407,0.0138766659823311
Central Europe,1997,0.0145833948052061,0.0149203377275864,0.0140829295844132
Central Europe,1998,0.0148331419211774,0.0151430628888876,0.0143475772056782
Central Europe,1999,0.0151052557568211,0.0154123530873924,0.0145900834224992
Central Europe,2000,0.0153875229231155,0.0157082166441051,0.0148666090077466
Central Europe,2001,0.0155180591628104,0.0158265527498637,0.0149687386105806
Central Europe,2002,0.0156824710410763,0.0160144210723116,0.0151048951786078
Central Europe,2003,0.0159741632280882,0.0163077924601088,0.0153895332285423
Central Europe,2004,0.0162179360255368,0.0165668058000706,0.0156148877282166
Central Europe,2005,0.0164416415764907,0.0168197425841446,0.0157997771239309
Central Europe,2006,0.01657105967102,0.0169482424778024,0.0159214391039765
Central Europe,2007,0.016717551967505,0.017150467874721,0.0160111590347684
Central Europe,2008,0.0167982860527438,0.0172046213380581,0.0160899196473466
Central Europe,2009,0.0168929288408529,0.017307272269904,0.0161639180606599
Central Europe,2010,0.0170216385488861,0.0174390067006363,0.0162445734992521
Central Europe,2011,0.0172636912937122,0.0177197055345553,0.01645120380764
Central Europe,2012,0.0174229493796646,0.0179024572385767,0.0165774589642247
Central Europe,2013,0.0175573268051406,0.0180822457173288,0.0166179931658939
Central Europe,2014,0.0176278390400632,0.0181876413813471,0.0166556195699423
Central Europe,2015,0.0176776371045002,0.0182402083222482,0.0166699768133715
Central Europe,2016,0.0175654325512464,0.0182439111279559,0.016490584453207
Central Europe,2017,0.017375819998928,0.0183028307490494,0.0162631538917959
Central Europe,2018,0.0171734635135718,0.0183001999697898,0.015859253158556
Central Europe,2019,0.0170144400401207,0.0183522263990192,0.0157301131283808
Croatia,1990,0.0170912579055382,0.0182569969319346,0.0159507438713933
Croatia,1991,0.0163938530959395,0.0174693367461582,0.0152889354591931
Croatia,1992,0.0170874022354221,0.0182124633914899,0.0160353115681267
Croatia,1993,0.0176506648609298,0.0185251283048781,0.0168094454230386
Croatia,1994,0.0180193622792136,0.0191918070569718,0.0169353965813109
Croatia,1995,0.0174359512268374,0.0185162254040274,0.0163182371953136
Croatia,1996,0.0178286260774626,0.0189573549489411,0.0167381594093803
Croatia,1997,0.0178321803548418,0.0189742819767153,0.01671140946724
Croatia,1998,0.0177873462409457,0.0188605304669284,0.0166956847425002
Croatia,1999,0.017496824228837,0.0185634025896684,0.0164307740214008
Croatia,2000,0.0166432110633891,0.0176769584387415,0.0157154448509659
Croatia,2001,0.0164572266931465,0.0171015448490143,0.0156505110673184
Croatia,2002,0.0165392142471881,0.0172580278087585,0.0156738489730165
Croatia,2003,0.0171923085582774,0.0179057632567513,0.0163434051190342
Croatia,2004,0.0177478735311321,0.018495328084305,0.0168903906710874
Croatia,2005,0.0175985873738043,0.018378937464351,0.0166319291844264
Croatia,2006,0.0175822644752777,0.0183892674184764,0.0166441306592428
Croatia,2007,0.0173992894838407,0.0181713978260854,0.0164459507460491
Croatia,2008,0.0183256687572006,0.0191210034013899,0.0173404744147581
Croatia,2009,0.0186502432471406,0.0195343291182304,0.0176599873952948
Croatia,2010,0.0199187690826968,0.0208414598077462,0.0187019754841339
Croatia,2011,0.0203107744132632,0.0213280645068614,0.0189339825242048
Croatia,2012,0.0204669335502575,0.0215401041654595,0.0190930145400777
Croatia,2013,0.0210898448372929,0.022319090015396,0.0195493603145471
Croatia,2014,0.0212469408036347,0.0224824611631502,0.0196440473676281
Croatia,2015,0.0214257847597615,0.0227818255555295,0.0197258031342863
Croatia,2016,0.0205654337237554,0.0220628353484745,0.0186925466868392
Croatia,2017,0.0199156485871867,0.0218127464998358,0.0178759961557386
Croatia,2018,0.0195106732512171,0.0217797095492729,0.0174730088172836
Croatia,2019,0.0191128530059959,0.0212610487809883,0.0171906614670567
Cyprus,1990,0.0185201719996617,0.0215580939554536,0.0160969439197543
Cyprus,1991,0.017845155112541,0.0208967275306828,0.0153658536352951
Cyprus,1992,0.0178210719362108,0.0207765237065125,0.0154717267458801
Cyprus,1993,0.0182895347359579,0.0210099253098024,0.0160509766774358
Cyprus,1994,0.0190112126724126,0.0215860734521385,0.0168436671598882
Cyprus,1995,0.019373285929121,0.0218232436967351,0.0172446917679601
Cyprus,1996,0.0194005641796224,0.0218166901187043,0.0173331371684272
Cyprus,1997,0.0195177210054694,0.0218483884737242,0.0174394084227389
Cyprus,1998,0.0194207818998558,0.021588134931596,0.017477833567067
Cyprus,1999,0.0198155808834471,0.0219466120806069,0.0178952631084897
Cyprus,2000,0.0200614585006651,0.0221634634062853,0.0181450343472216
Cyprus,2001,0.0204991181564546,0.0225636814567393,0.0185294795133553
Cyprus,2002,0.0210789327046344,0.0231853524907549,0.0191819928985853
Cyprus,2003,0.021977717064502,0.0240661854042617,0.0199882241724025
Cyprus,2004,0.0222621538314142,0.024231385432627,0.0203759311213244
Cyprus,2005,0.0225156377438533,0.0245324849567766,0.0206400954155484
Cyprus,2006,0.0228367869909009,0.0247017681822385,0.0209508658481545
Cyprus,2007,0.023227857275672,0.0250904281129028,0.021383171770844
Cyprus,2008,0.0243037625751874,0.0263747081914007,0.0224056832286778
Cyprus,2009,0.0246300404358493,0.0266174225170451,0.0227114341133634
Cyprus,2010,0.0250318129519892,0.0270375672495994,0.0230640360869607
Cyprus,2011,0.0256106213244886,0.027758086673288,0.0234926269938065
Cyprus,2012,0.0258791015667889,0.0280541397367837,0.0237519120951105
Cyprus,2013,0.0260469961639023,0.028235668552371,0.0238709623205474
Cyprus,2014,0.0260965297721004,0.0284783317748569,0.0238299012349533
Cyprus,2015,0.0260260110496131,0.0285281195067486,0.0236700047112601
Cyprus,2016,0.0261353721367137,0.028725513943602,0.0235113207865441
Cyprus,2017,0.0263690466163581,0.0291340685238742,0.0236397715607788
Cyprus,2018,0.0258516029599188,0.0287470636525849,0.0230153749888622
Cyprus,2019,0.0253321616920757,0.0281703751370638,0.0224770795529678
Czechia,1990,0.0148361150129154,0.0153517464096543,0.0142324920114031
Czechia,1991,0.0156802456740851,0.0162396783419207,0.0149906758395309
Czechia,1992,0.0159819248608843,0.0165110503801563,0.0152481177633713
Czechia,1993,0.0165531496446564,0.0171184552295681,0.0157745028401754
Czechia,1994,0.0167160719622106,0.0172944391041263,0.0159695921746233
Czechia,1995,0.0173289137914198,0.0179949348707095,0.0165506732400807
Czechia,1996,0.0171289258015576,0.0177843632668664,0.0162875621379063
Czechia,1997,0.0175045252043975,0.0182040383065026,0.0167148000312285
Czechia,1998,0.0175943977329889,0.0182902017936882,0.0167457813446467
Czechia,1999,0.0176193166116273,0.0183235632723522,0.0167599653925613
Czechia,2000,0.0176125107257095,0.0182522779435906,0.0166773488591284
Czechia,2001,0.0172717125745264,0.0179538808303759,0.0163500762818488
Czechia,2002,0.0180522649841762,0.0187618261030637,0.0171470830284435
Czechia,2003,0.0187511413897822,0.0195170186127736,0.0177508487298481
Czechia,2004,0.0189639017567002,0.019743315174138,0.0178739362253676
Czechia,2005,0.0196628464952603,0.0204969839505962,0.0185607019203387
Czechia,2006,0.0199013917575441,0.0206642214674337,0.0187329608975587
Czechia,2007,0.0197648863249814,0.0205525998280603,0.0185191020610957
Czechia,2008,0.0197755420873664,0.0206413002024064,0.0185770151626969
Czechia,2009,0.0193778695257564,0.0202045499702257,0.018179957769455
Czechia,2010,0.0190966770972252,0.0199654369738724,0.0178428692350683
Czechia,2011,0.0186783512015141,0.0195417040492097,0.0173840902001533
Czechia,2012,0.0182916979508626,0.0192017073521463,0.0170474645645861
Czechia,2013,0.0179013596188874,0.0188631279400376,0.0166743870804372
Czechia,2014,0.0174321890906356,0.0184083629765497,0.0161418200292246
Czechia,2015,0.017186353007715,0.0181659258166455,0.0158511481078945
Czechia,2016,0.017238780968364,0.0182806263591587,0.0158155024812273
Czechia,2017,0.0168252686370859,0.0179550426784846,0.0153926577968478
Czechia,2018,0.0167357629304002,0.0180143937959647,0.0152600912818181
Czechia,2019,0.0167245066028736,0.0181707750876199,0.0151563907139606
Denmark,1990,0.0281378587560787,0.0292091750322961,0.0268001731407508
Denmark,1991,0.028224055422578,0.029325183215097,0.0269060411556524
Denmark,1992,0.0282703062496013,0.0293392523533418,0.0268871844327963
Denmark,1993,0.0279851409463084,0.0291305382015682,0.026544065119559
Denmark,1994,0.027208696318426,0.028319063212803,0.0258401458244649
Denmark,1995,0.0271899937986394,0.028310976456604,0.0257672597717089
Denmark,1996,0.027214800498937,0.0283647368162508,0.0257221946881648
Denmark,1997,0.0276264066464796,0.0288894613272032,0.0259947140298892
Denmark,1998,0.0275729534827938,0.0289675347896037,0.02586518407028
Denmark,1999,0.0279820616979979,0.0294279074991347,0.0262356726318913
Denmark,2000,0.0277397685964712,0.0293732409553534,0.0259479181042204
Denmark,2001,0.0276683653760211,0.0291809491282526,0.0258732059679296
Denmark,2002,0.0277296157924087,0.0292820963827172,0.0259755017513399
Denmark,2003,0.0274475788153166,0.0290220375151951,0.0257412421341642
Denmark,2004,0.0274824192972672,0.0290941677468629,0.0257493335296031
Denmark,2005,0.0278224720037776,0.0295419833371462,0.0259128460693396
Denmark,2006,0.0278635194828676,0.0295342663888801,0.0259159321536595
Denmark,2007,0.0280626505790206,0.0297830725675388,0.0261683621432988
Denmark,2008,0.0281096576424474,0.0298288678044628,0.0261508511685785
Denmark,2009,0.0282203303313687,0.0300450281152443,0.0262681831899962
Denmark,2010,0.0283138217562576,0.0302073479529528,0.0262366004972727
Denmark,2011,0.0280081177396756,0.0300537956193976,0.0259830862540875
Denmark,2012,0.0276199882206931,0.0296540440696145,0.0254648635762474
Denmark,2013,0.0271636424544322,0.0292552543919262,0.0248897247218689
Denmark,2014,0.0268270079931787,0.0288864876401098,0.0244727543843156
Denmark,2015,0.0265872205347334,0.0287112176543165,0.024031669652632
Denmark,2016,0.0261451819595263,0.0282719146095395,0.0235715416780254
Denmark,2017,0.0257670999796837,0.0279833174819507,0.0230892103221092
Denmark,2018,0.0255407310571416,0.0278424510647051,0.0228157707881753
Denmark,2019,0.0252639511840289,0.0276905076522978,0.0225750425811955
Eastern Europe,1990,0.0120844441609894,0.0124562032034757,0.0117532283414561
Eastern Europe,1991,0.0121176337681295,0.0125101624105715,0.0117873013212421
Eastern Europe,1992,0.0119791558489498,0.012290119072461,0.0116867428034586
Eastern Europe,1993,0.0117986085589983,0.0120740662767106,0.0112883146157247
Eastern Europe,1994,0.0116766701676128,0.0119817027006843,0.0108744297120219
Eastern Europe,1995,0.0117526650603472,0.0120182268258924,0.0111285721321975
Eastern Europe,1996,0.011838451556035,0.0120617638806106,0.0115634881213218
Eastern Europe,1997,0.0119975430689566,0.0122768087213675,0.0117275452284233
Eastern Europe,1998,0.0119890982322743,0.0124916354639562,0.0116867901232015
Eastern Europe,1999,0.0118683724885988,0.0121088442205317,0.0116075860065388
Eastern Europe,2000,0.0117044144297922,0.0119000290929305,0.0114582868228725
Eastern Europe,2001,0.011667579218704,0.0118634283212062,0.0114134014897311
Eastern Europe,2002,0.0116076670779356,0.0118063260021522,0.0113281119844881
Eastern Europe,2003,0.011619585541252,0.0118248459075113,0.0112874559244518
Eastern Europe,2004,0.0115935210552242,0.0117935919533944,0.0113120120999224
Eastern Europe,2005,0.0114660355021061,0.011701265237234,0.011008850357929
Eastern Europe,2006,0.0115143651592321,0.011696539558088,0.011256857350523
Eastern Europe,2007,0.0116206200930408,0.0118092773014904,0.0113510690212896
Eastern Europe,2008,0.0117994993456361,0.0120130600858111,0.0115044738556606
Eastern Europe,2009,0.0120948818074146,0.0122877044229049,0.0117799993083898
Eastern Europe,2010,0.0122443107237421,0.0124635552703171,0.0119052355874044
Eastern Europe,2011,0.0124461934471455,0.0126831901362824,0.0120744236362826
Eastern Europe,2012,0.01259678262149,0.0128550834782056,0.012202665296707
Eastern Europe,2013,0.0127747257059406,0.0130594512888895,0.012354045559007
Eastern Europe,2014,0.0128060441575323,0.013103933469826,0.0123844808070465
Eastern Europe,2015,0.0128390108012337,0.0131099417101739,0.0124081231028085
Eastern Europe,2016,0.012880210078342,0.0132010548092748,0.0124160892660985
Eastern Europe,2017,0.0129297363323799,0.0135983293281361,0.0123320048693747
Eastern Europe,2018,0.0129438700764463,0.0139329937420912,0.0119474639879555
Eastern Europe,2019,0.0129452416540248,0.0144106634051495,0.0115903490505636
Estonia,1990,0.0138461632214986,0.0145556215643651,0.0131894954505342
Estonia,1991,0.0140941793954899,0.0147732026524456,0.0134177762329252
